animal_id,breed_reg,breed_imp,is_match
40000792200,Fox (Smooth) Terrier,Fox Terrier (Smooth),FALSE
40000764584,Jack Russell Terrier,Fox Terrier (Smooth),FALSE
40000731120,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000760066,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000662965,American Pit Bull Terrier,American Bully,FALSE
40000587461,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000674860,American Staffordshire Terrier,Pit Bull Terrier,FALSE
40000687164,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000730531,Shar Pei,Staffordshire Bull Terrier,FALSE
40000657958,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000587968,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000790631,American Pit Bull Terrier,Mastiff,FALSE
40000743676,Rottweiler,Welsh Cardigan Corgi,FALSE
40000805604,Mastiff,Staffordshire Bull Terrier,FALSE
40000677304,American Pit Bull Terrier,Mastiff,FALSE
40000738915,Labrador Retriever,Staffordshire Bull Terrier,FALSE
40000693814,Mastiff,Staffordshire Bull Terrier,FALSE
40000592252,Staffordshire Bull Terrier,American Staffordshire Terrier,FALSE
40000709753,Hungarian Vizsla,Dogue De Bordeaux,FALSE
40000792073,American Staffordshire Terrier,Mastiff,FALSE
40000595626,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000794076,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000655416,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000738295,Rhodesian Ridgeback,American Staffordshire Terrier,FALSE
40000679773,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000557511,Staffordshire Bull Terrier,Mastiff,FALSE
40000773524,Rottweiler,Pit Bull Terrier,FALSE
40000195253,American Pit Bull Terrier,Staffordshire Bull Terrier,FALSE
40000728103,Labrador Retriever,American Staffordshire Terrier,FALSE
40000829465,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000794106,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000848346,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000730264,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000570550,Dogue de Bordeaux,Mastiff,FALSE
40000771203,Staffordshire Bull Terrier,American Staffordshire Terrier,FALSE
40000771211,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000771211,American Pit Bull Terrier,Labrador Retriever,FALSE
40000539173,German Shepherd,Staffordshire Bull Terrier,FALSE
40000790879,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000790887,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000695361,Rottweiler,Shar Pei,FALSE
40000753167,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000776906,American Bulldog,Staffordshire Bull Terrier,FALSE
40000788963,Mastiff,American Bulldog,FALSE
40000790917,Jack Russell Terrier,Pit Bull Terrier,FALSE
40000827098,American Staffordshire Terrier,Staffordshire Bull Terrier,FALSE
40000738044,German Shepherd,Border Collie,FALSE
40000790100,Greyhound,Border Collie,FALSE
40000646204,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000655459,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000726348,Staffordshire Bull Terrier,American Bulldog,FALSE
40000726356,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000822231,Rhodesian Ridgeback,Labrador Retriever,FALSE
40000684866,Shar Pei,Mastiff,FALSE
40000742238,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000207057,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000579566,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000844847,Staffordshire Bull Terrier,Mastiff,FALSE
40000730965,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000804802,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000262341,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000437362,Fox (Smooth) Terrier,Fox Terrier (Smooth),FALSE
40000738923,Labrador Retriever,Pit Bull Terrier,FALSE
40000647286,Mastiff,American Staffordshire Terrier,FALSE
40000730590,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000270069,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000473210,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000730545,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000290574,Boxer,Pit Bull Terrier,FALSE
40000706231,Bull Mastiff,Pit Bull Terrier,FALSE
40000717314,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000713845,Maltese,Shih Tzu,FALSE
40000798063,American Bulldog,Pit Bull Terrier,FALSE
40000511562,American Staffordshire Terrier,Pit Bull Terrier,FALSE
40000777260,Staffordshire Bull Terrier,Labrador Retriever,FALSE
40000820433,Border Collie,Bearded Collie,FALSE
40000741088,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000294642,American Bulldog,Mastiff,FALSE
40000692826,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000680143,Staffordshire Bull Terrier,Labrador Retriever,FALSE
40000393950,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000547635,Labrador Retriever,Mastiff,FALSE
40000429343,American Pit Bull Terrier,American Staffordshire Terrier,FALSE
40000832135,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000786502,Labrador Retriever,Pit Bull Terrier,FALSE
40000451055,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000396119,Staffordshire Bull Terrier,Australian Cattle,FALSE
40000529542,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000265057,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000353185,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000495958,Boxer,Mastiff,FALSE
40000677975,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000833519,Shar Pei,Pit Bull Terrier,FALSE
40000685226,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000838745,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000759130,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000584942,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000495451,American Staffordshire Terrier,Staffordshire Bull Terrier,FALSE
40000391893,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000329136,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000499139,Jack Russell Terrier,Fox Terrier (Smooth),FALSE
40000499139,Jack Russell Terrier,Whippet,FALSE
40000743035,Shar Pei,Pit Bull Terrier,FALSE
40000359256,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000789560,Staffordshire Bull Terrier,American Bulldog,FALSE
40000583466,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000695345,Rottweiler,Shar Pei,FALSE
40000751474,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000751474,Staffordshire Bull Terrier,Mastiff,FALSE
40000782329,American Pit Bull Terrier,Labrador Retriever,FALSE
40000037348,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000716237,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000689337,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000305644,Shar Pei,Labrador Retriever,FALSE
40000671314,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000600514,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000299326,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000773176,Labrador Retriever,Mastiff,FALSE
40000803768,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000843697,Shar Pei,Rhodesian Ridgeback,FALSE
40000608515,Mastiff,Staffordshire Bull Terrier,FALSE
40000684173,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000556094,Bichon Frise,Shih Tzu,FALSE
40000270697,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000475361,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000827667,Huntaway,Rottweiler,FALSE
40000729223,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000516289,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000251900,Staffordshire Bull Terrier,Labrador Retriever,FALSE
40000687547,Bull Mastiff,Pit Bull Terrier,FALSE
40000808298,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000802710,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000710625,American Pit Bull Terrier,American Staffordshire Terrier,FALSE
40000791595,American Staffordshire Terrier,Staffordshire Bull Terrier,FALSE
40000602975,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40091020825,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000565336,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000663117,American Pit Bull Terrier,American Staffordshire Terrier,FALSE
40000650422,American Pit Bull Terrier,American Staffordshire Terrier,FALSE
40000325602,American Pit Bull Terrier,Border Collie,FALSE
40000506240,Dobermann,Bull Mastiff,FALSE
40091120633,German (Klein) Spitz,German Spitz,FALSE
40090509685,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000787452,Labrador Retriever,Mastiff,FALSE
40000785379,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000776426,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000275524,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000499449,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000696562,Labrador Retriever,Pit Bull Terrier,FALSE
40000829317,Huntaway,Border Collie,FALSE
40091116180,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000401355,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000462421,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000526276,Labrador Retriever,Pit Bull Terrier,FALSE
40000663656,Staffordshire Bull Terrier,Mastiff,FALSE
40000751024,American Bulldog,American Staffordshire Terrier,FALSE
40000390803,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000827735,Staffordshire Bull Terrier,Welsh Pembroke Corgi,FALSE
40000827735,Staffordshire Bull Terrier,Border Collie,FALSE
40000753612,Australian Kelpie,Pit Bull Terrier,FALSE
40000764797,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000639097,Fox (Smooth) Terrier,Fox Terrier (Smooth),FALSE
40000404413,Dogue de Bordeaux,Dogue De Bordeaux,FALSE
40000567754,American Pit Bull Terrier,Labrador Retriever,FALSE
40000842127,Bull Mastiff,Pit Bull Terrier,FALSE
40000654355,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000545017,Bull Mastiff,Mastiff,FALSE
40000772862,Rhodesian Ridgeback,Staffordshire Bull Terrier,FALSE
40000685412,American Staffordshire Terrier,Pit Bull Terrier,FALSE
40000779670,Staffordshire Bull Terrier,American Staffordshire Terrier,FALSE
40000598390,Greyhound,Mastiff,FALSE
40000723918,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000517544,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000703976,Labrador Retriever,Huntaway,FALSE
40090855494,Bull Terrier,American Staffordshire Terrier,FALSE
40000647502,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000761437,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000038158,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000759394,Rhodesian Ridgeback,Mastiff,FALSE
40000096689,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000379923,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000586031,Fox (Smooth) Terrier,Fox Terrier (Smooth),FALSE
40000778542,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000566618,Mastiff,American Bulldog,FALSE
40000349617,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000762832,Huntaway,Pit Bull Terrier,FALSE
40000762832,Huntaway,Mastiff,FALSE
40090870841,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000523838,Labrador Retriever,Mastiff,FALSE
40000579930,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000273572,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000602525,Staffordshire Bull Terrier,Huntaway,FALSE
40000535925,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000771483,Jack Russell Terrier,Chihuahua Smooth Coat,FALSE
40000666728,Standard Smooth Haired Dachshund,Min. Smooth Haired Dachshund,FALSE
40000730221,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40091112037,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000303935,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000255604,Boxer,Shar Pei,FALSE
40000591078,Labrador Retriever,Staffordshire Bull Terrier,FALSE
40000155251,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40091124094,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000417922,Dobermann,Staffordshire Bull Terrier,FALSE
40000788823,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000830862,Labrador Retriever,Staffordshire Bull Terrier,FALSE
40091136705,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000644058,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000644058,American Pit Bull Terrier,Labrador Retriever,FALSE
40000785697,Labrador Retriever,Pit Bull Terrier,FALSE
40000749828,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40091115015,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40090601980,Staffordshire Bull Terrier,Mastiff,FALSE
40000302866,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000625908,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000780148,Shar Pei,Rottweiler,FALSE
40000267084,Huntaway,Border Collie,FALSE
40000727285,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000848680,Bull Miniature Terrier,Bull Terrier,FALSE
40000401791,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000149537,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000011578,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40090974132,Golden Retriever,Labrador Retriever,FALSE
40000444275,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000424007,Labrador Retriever,Staffordshire Bull Terrier,FALSE
40090985525,American Pit Bull Terrier,Staffordshire Bull Terrier,FALSE
40000745806,Labrador Retriever,Huntaway,FALSE
40090445180,Bull Mastiff,Mastiff,FALSE
40000752403,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000568092,Bull Terrier,Australian Kelpie,FALSE
40000574195,Labrador Retriever,Ridgeback,FALSE
40000574195,Labrador Retriever,Rhodesian Ridgeback,FALSE
40000430449,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000416527,American Staffordshire Terrier,Australian Kelpie,FALSE
40000739601,German Short Haired Pointer,English Pointer,FALSE
40000551408,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000602673,Standard Smooth Haired Dachshund,Labrador Retriever,FALSE
40000602681,Standard Smooth Haired Dachshund,Min. Long Haired Dachshund,FALSE
40000689302,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40090996098,Bull Terrier,German Shepherd,FALSE
40000735509,Bull Mastiff,Pit Bull Terrier,FALSE
40000412378,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000361447,Staffordshire Bull Terrier,Bull Terrier,FALSE
40000784704,Staffordshire Bull Terrier,Labrador Retriever,FALSE
40000391877,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40090379935,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000527329,Staffordshire Bull Terrier,Mastiff,FALSE
40091037140,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000332277,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000649394,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000713661,Labrador Retriever,Pit Bull Terrier,FALSE
40090428731,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40090989601,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000477771,Australian Cattle,Staffordshire Bull Terrier,FALSE
40000537111,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000686532,American Pit Bull Terrier,Labrador Retriever,FALSE
40000570577,Labrador Retriever,Mastiff,FALSE
40000747418,Smooth Collie,Border Collie,FALSE
40000455581,Bull Mastiff,Dogue De Bordeaux,FALSE
40000729592,Huntaway,Bull Terrier,FALSE
40000405819,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000232221,Fox (Smooth) Terrier,Fox Terrier (Smooth),FALSE
40000784887,Rhodesian Ridgeback,Rough Collie,FALSE
40000750621,Staffordshire Bull Terrier,Shar Pei,FALSE
40091113211,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000787967,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000797296,Dogue de Bordeaux,Pit Bull Terrier,FALSE
40090415015,Mastiff,Staffordshire Bull Terrier,FALSE
40000792022,Mastiff,Rottweiler,FALSE
40000747450,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000801005,Mastiff,Siberian Husky,FALSE
40000832482,Labrador Retriever,Mastiff,FALSE
40000802945,Greyhound,Rhodesian Ridgeback,FALSE
40000476449,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000496445,Staffordshire Bull Terrier,Heading Dog,FALSE
40000755119,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000207529,Huntaway,Labrador Retriever,FALSE
40000685617,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000685617,American Pit Bull Terrier,Labrador Retriever,FALSE
40000766595,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000778895,Mastiff,Staffordshire Bull Terrier,FALSE
40000234976,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000250365,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000841600,Bull Mastiff,Mastiff,FALSE
40000841600,Bull Mastiff,Labrador Retriever,FALSE
40000794289,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000367461,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000567207,Mastiff,American Staffordshire Terrier,FALSE
40090750595,American Pit Bull Terrier,Staffordshire Bull Terrier,FALSE
40000219403,Staffordshire Bull Terrier,Bull Mastiff,FALSE
40000496415,Boxer,Staffordshire Bull Terrier,FALSE
40000799388,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40091105162,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000704565,Labrador Retriever,Boxer,FALSE
40000307825,American Pit Bull Terrier,American Staffordshire Terrier,FALSE
40000307825,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000768407,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000195040,American Pit Bull Terrier,Labrador Retriever,FALSE
40000827322,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000712436,Greyhound,Staffordshire Bull Terrier,FALSE
40000239447,Staffordshire Bull Terrier,American Staffordshire Terrier,FALSE
40000624367,Staffordshire Bull Terrier,American Staffordshire Terrier,FALSE
40000618265,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000755666,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000377785,Bull Mastiff,Pit Bull Terrier,FALSE
40000064434,Bull Mastiff,Pit Bull Terrier,FALSE
40000263925,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40090353820,Fox (Smooth) Terrier,Fox Terrier (Smooth),FALSE
40000679633,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000055648,Catahoula Leopard,Pit Bull Terrier,FALSE
40000622747,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000697645,Labrador Retriever,Staffordshire Bull Terrier,FALSE
40000351409,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000773389,Rottweiler,Shar Pei,FALSE
40000773745,Rottweiler,Labrador Retriever,FALSE
40000773745,Rottweiler,Mastiff,FALSE
40000765858,Bulldog,Boxer,FALSE
40000438180,Bull Terrier,Australian Cattle,FALSE
40000193684,Rhodesian Ridgeback,Mastiff,FALSE
40000278558,Siberian Husky,Labrador Retriever,FALSE
40091028257,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000783783,Toy Poodle,Shih Tzu,FALSE
40000740944,Rottweiler,Pit Bull Terrier,FALSE
40000260926,Staffordshire Bull Terrier,Rottweiler,FALSE
40000231691,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40090888457,American Pit Bull Terrier,Rottweiler,FALSE
40000224350,American Pit Bull Terrier,Staffordshire Bull Terrier,FALSE
40000734030,German Shepherd,Border Collie,FALSE
40000583229,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000779336,Shar Pei,Pit Bull Terrier,FALSE
40000286909,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000341845,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000341853,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000361196,Long Coat Chihuahua,Chihuahua Smooth Coat,FALSE
40000583275,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000407803,Bulldog,American Bulldog,FALSE
40000057292,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000849946,Labrador Retriever,American Staffordshire Terrier,FALSE
40000534015,American Bulldog,Pit Bull Terrier,FALSE
40000534015,American Bulldog,Staffordshire Bull Terrier,FALSE
40000390838,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000464246,Mastiff,Staffordshire Bull Terrier,FALSE
40000177530,Bull Mastiff,Mastiff,FALSE
40000816053,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000781543,American Bulldog,Boxer,FALSE
40091092583,Neapolitan Mastiff,Mastiff,FALSE
40000751318,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000820344,Bull Mastiff,Pit Bull Terrier,FALSE
40000772420,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40090353952,American Bulldog,Shar Pei,FALSE
40000685676,German Shepherd,Belgian Shepherd (Malinois),FALSE
40000366856,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40090997353,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000741231,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000742475,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000743404,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000808697,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000772188,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000777724,Huntaway,Pit Bull Terrier,FALSE
40000763804,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000779255,Bull Mastiff,Mastiff,FALSE
40091105065,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000153070,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000404014,Golden Retriever,Labrador Retriever,FALSE
40000683245,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000085261,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000821790,Labrador Retriever,Pit Bull Terrier,FALSE
40000834337,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000585892,Labrador Retriever,Pit Bull Terrier,FALSE
40000633655,Bulldog,Mastiff,FALSE
40000652905,American Staffordshire Terrier,Pit Bull Terrier,FALSE
40090847424,Smooth Coat Chihuahua,Chihuahua Smooth Coat,FALSE
40000482309,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000437451,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000651461,Labrador Retriever,Pit Bull Terrier,FALSE
40000686850,Staffordshire Bull Terrier,American Staffordshire Terrier,FALSE
40000694101,Staffordshire Bull Terrier,American Staffordshire Terrier,FALSE
40000281699,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000011462,American Pit Bull Terrier,Labrador Retriever,FALSE
40000783236,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000165265,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000755658,American Pit Bull Terrier,Staffordshire Bull Terrier,FALSE
40000755658,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000755658,American Pit Bull Terrier,American Staffordshire Terrier,FALSE
40091066604,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000633633,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000816105,Whippet,Australian Cattle,FALSE
40000173721,Dogue de Bordeaux,Dogue De Bordeaux,FALSE
40000802419,Canaan,Cavalier King Charles Spaniel,FALSE
40000077404,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000662773,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000781772,Fox (Smooth) Terrier,Fox Terrier (Smooth),FALSE
40000558097,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000530931,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000271413,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000819990,Rottweiler,Mastiff,FALSE
40000790259,Siberian Husky,Pit Bull Terrier,FALSE
40000465978,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40091066256,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000844332,American Bulldog,Boxer,FALSE
40000844340,American Bulldog,Boxer,FALSE
40090913664,German Shepherd,Labrador Retriever,FALSE
40090924577,Bull Mastiff,Mastiff,FALSE
40000534449,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000015883,Labrador Retriever,Greyhound,FALSE
40091106797,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000361854,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40090549601,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000671101,Staffordshire Bull Terrier,Mastiff,FALSE
40000423329,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000195776,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000780717,American Staffordshire Terrier,Staffordshire Bull Terrier,FALSE
40000240194,Fox (Smooth) Terrier,Fox Terrier (Smooth),FALSE
40000582451,Labrador Retriever,Golden Retriever,FALSE
40000508235,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
40000696546,Huntaway,Bearded Collie,FALSE
40000552447,American Staffordshire Terrier,Staffordshire Bull Terrier,FALSE
40000499597,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000428533,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000428541,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000255124,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000843972,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000753604,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000721222,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000782957,Border Collie,Rough Collie,FALSE
40090469489,Smooth Coat Chihuahua,Chihuahua Smooth Coat,FALSE
40000526217,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000780615,Smooth Coat Chihuahua,Chihuahua Smooth Coat,FALSE
40000834035,Staffordshire Bull Terrier,Mastiff,FALSE
40090296363,Schnauzer,Standard Poodle,FALSE
40000481248,Bulldog,Brittish Bulldog,FALSE
40000816886,American Cocker Spaniel,Cocker Spaniel,FALSE
40090628250,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000848338,Nova Scotia Duck Tolling Retriever,Labrador Retriever,FALSE
40000835185,Dogue de Bordeaux,Dogue De Bordeaux,FALSE
40000578225,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000355676,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000534783,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000700357,Huntaway,Border Collie,FALSE
40000742572,Bull Mastiff,Mastiff,FALSE
40000153100,Boxer,Staffordshire Bull Terrier,FALSE
40000433480,Huntaway,Border Collie,FALSE
40000582192,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000829643,Shar Pei,Pit Bull Terrier,FALSE
40090991843,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000418430,American Pit Bull Terrier,Pit Bull Terrier,FALSE
40000817777,Staffordshire Bull Terrier,Mastiff,FALSE
40000817777,Staffordshire Bull Terrier,Pit Bull Terrier,FALSE
